time,pm2.5,pm10
2021/01/11-13:30:32,0.50,1.10
2021/01/11-13:30:33,0.50,1.10
2021/01/11-13:30:34,0.50,1.10
2021/01/11-13:30:35,0.50,1.10
2021/01/11-13:30:36,0.50,1.10
2021/01/11-13:30:37,0.40,1.00
2021/01/11-13:30:38,0.50,1.00
2021/01/11-13:30:39,0.40,1.00
2021/01/11-13:30:40,0.40,1.00
2021/01/11-13:30:41,0.40,1.00
2021/01/11-13:30:42,0.40,0.80
2021/01/11-13:30:43,0.40,1.00
2021/01/11-13:30:44,0.40,1.00
2021/01/11-13:30:45,0.40,1.00
2021/01/11-13:30:46,0.40,1.00
2021/01/11-13:30:47,0.40,0.80
2021/01/11-13:30:48,0.40,0.80
2021/01/11-13:30:49,0.40,0.80
2021/01/11-13:30:50,0.40,0.70
2021/01/11-13:30:51,0.40,0.70
2021/01/11-13:30:52,0.30,0.70
2021/01/11-13:30:53,0.30,0.70
2021/01/11-13:30:54,0.30,0.70
2021/01/11-13:30:55,0.30,0.70
2021/01/11-13:30:56,0.30,0.70
2021/01/11-13:30:57,0.30,0.90
2021/01/11-13:30:58,0.30,0.80
2021/01/11-13:30:59,0.30,0.80
2021/01/11-13:31:00,0.40,0.90
2021/01/11-13:31:01,0.40,0.80
2021/01/11-13:31:02,0.40,0.80
2021/01/11-13:31:03,0.30,0.70
2021/01/11-13:31:04,0.40,0.80
2021/01/11-13:31:05,0.40,0.80
2021/01/11-13:31:06,0.30,0.80
2021/01/11-13:31:07,0.30,0.80
2021/01/11-13:31:08,0.40,0.80
2021/01/11-13:31:09,0.40,0.80
2021/01/11-13:31:10,0.40,0.90
2021/01/11-13:31:11,0.40,0.90
2021/01/11-13:31:12,0.40,0.90
2021/01/11-13:31:13,0.40,0.70
2021/01/11-13:31:14,0.40,0.70
2021/01/11-13:31:15,0.40,0.70
2021/01/11-13:31:16,0.40,0.70
2021/01/11-13:31:17,0.40,0.70
2021/01/11-13:31:18,0.40,0.70
2021/01/11-13:31:19,0.40,0.80
2021/01/11-13:31:20,0.40,0.70
2021/01/11-13:31:21,0.40,0.70
2021/01/11-13:31:22,0.40,0.80
2021/01/11-13:31:23,0.40,0.90
2021/01/11-13:31:24,0.40,0.90
2021/01/11-13:31:25,0.40,0.90
2021/01/11-13:31:26,0.40,0.80
2021/01/11-13:31:27,0.40,0.70
2021/01/11-13:31:28,0.40,0.70
2021/01/11-13:31:29,0.40,0.70
2021/01/11-13:31:30,0.40,0.60
2021/01/11-13:31:31,0.30,0.60
2021/01/11-13:31:32,0.40,0.70
2021/01/11-13:31:33,0.40,0.70
2021/01/11-13:31:34,0.30,0.60
2021/01/11-13:31:35,0.30,0.50
2021/01/11-13:31:36,0.30,0.60
2021/01/11-13:31:37,0.30,0.60
2021/01/11-13:31:38,0.30,0.50
2021/01/11-13:31:39,0.30,0.50
2021/01/11-13:31:40,0.30,0.50
2021/01/11-13:31:41,0.40,0.60
2021/01/11-13:31:42,0.40,0.60
2021/01/11-13:31:43,0.40,0.60
2021/01/11-13:31:44,0.40,0.60
2021/01/11-13:31:45,0.40,0.60
2021/01/11-13:31:46,0.40,0.70
2021/01/11-13:31:47,0.40,0.70
2021/01/11-13:31:48,0.40,0.70
2021/01/11-13:31:49,0.40,0.60
2021/01/11-13:31:50,0.40,0.60
2021/01/11-13:31:51,0.40,0.60
2021/01/11-13:31:52,0.40,0.60
2021/01/11-13:31:53,0.40,0.50
2021/01/11-13:31:54,0.40,0.50
2021/01/11-13:31:55,0.40,0.50
2021/01/11-13:31:56,0.40,0.50
2021/01/11-13:31:57,0.40,0.50
2021/01/11-13:31:58,0.40,0.50
2021/01/11-13:31:59,0.30,0.40
2021/01/11-13:32:00,0.40,0.60
2021/01/11-13:32:01,0.40,0.60
2021/01/11-13:32:02,0.40,0.80
2021/01/11-13:32:03,0.40,0.80
2021/01/11-13:32:04,0.40,0.90
2021/01/11-13:32:05,0.40,0.90
2021/01/11-13:32:06,0.40,0.90
2021/01/11-13:32:07,0.40,0.90
2021/01/11-13:32:08,0.40,0.90
2021/01/11-13:32:09,0.40,0.90
2021/01/11-13:32:10,0.40,0.90
2021/01/11-13:32:11,0.40,0.80
2021/01/11-13:32:12,0.40,0.80
2021/01/11-13:32:13,0.40,0.80
2021/01/11-13:32:14,0.40,0.80
2021/01/11-13:32:15,0.30,0.80
2021/01/11-13:32:16,0.30,0.80
2021/01/11-13:32:17,0.30,0.80
2021/01/11-13:32:18,0.40,1.00
2021/01/11-13:32:19,0.40,1.00
